data;fechamento;fechamento_ajustado
2025-06-04;377.6000061035156;377.6000061035156
2025-06-05;371.8500061035156;371.8500061035156
2025-06-06;374.70001220703125;374.70001220703125
2025-06-09;374.45001220703125;374.45001220703125
2025-06-10;377.20001220703125;377.20001220703125
2025-06-11;374.20001220703125;374.20001220703125
2025-06-12;375.45001220703125;375.45001220703125
2025-06-13;371.67999267578125;371.67999267578125
2025-06-16;371.29998779296875;371.29998779296875
2025-06-17;369.1000061035156;369.1000061035156
2025-06-18;369.20001220703125;369.20001220703125
2025-06-20;369.75;369.75
2025-06-23;371.75;371.75
2025-06-24;377.1000061035156;377.1000061035156
2025-06-25;379.5;379.5
2025-06-26;378.5;378.5
2025-06-27;380.0;380.0
2025-06-30;377.8500061035156;377.8500061035156
2025-07-01;379.8500061035156;379.8500061035156
2025-07-02;378.75;378.75
2025-07-03;380.25;380.25
2025-07-04;379.3999938964844;379.3999938964844
2025-07-07;382.75;382.75
2025-07-08;380.1000061035156;380.1000061035156
2025-07-09;386.6499938964844;386.6499938964844
2025-07-10;390.5;390.5
2025-07-11;388.79998779296875;388.79998779296875
2025-07-14;392.0;392.0
2025-07-15;388.8900146484375;388.8900146484375
2025-07-16;390.70001220703125;390.70001220703125
2025-07-17;391.9800109863281;391.9800109863281
2025-07-18;394.2799987792969;394.2799987792969
2025-07-21;393.6400146484375;393.6400146484375
2025-07-22;393.4800109863281;393.4800109863281
2025-07-23;393.7799987792969;393.7799987792969
2025-07-24;393.9800109863281;393.9800109863281
2025-07-25;398.29998779296875;398.29998779296875
2025-07-28;400.4100036621094;400.4100036621094
2025-07-29;397.6700134277344;397.6700134277344
2025-07-30;398.489990234375;398.489990234375
2025-07-31;398.010009765625;398.010009765625
2025-08-01;387.79998779296875;387.79998779296875
2025-08-04;391.29998779296875;391.29998779296875
2025-08-05;389.29998779296875;389.29998779296875
2025-08-06;388.79998779296875;388.79998779296875
2025-08-07;385.8999938964844;385.8999938964844
2025-08-08;390.3500061035156;390.3500061035156
2025-08-11;389.5400085449219;389.5400085449219
2025-08-12;389.8800048828125;389.8800048828125
2025-08-13;391.95001220703125;391.95001220703125
2025-08-14;393.0;393.0
2025-08-15;390.8999938964844;390.8999938964844
2025-08-18;393.54998779296875;393.54998779296875
2025-08-19;396.0;396.0
2025-08-20;392.5199890136719;392.5199890136719
2025-08-21;392.0799865722656;392.0799865722656
2025-08-22;394.1000061035156;394.1000061035156
2025-08-25;391.45001220703125;391.45001220703125
2025-08-26;394.1300048828125;394.1300048828125
2025-08-27;394.25;394.25
2025-08-28;394.75;394.75
